date,w_000338.SZ,w_002027.SZ,w_002371.SZ,w_600009.SH,w_600029.SH,w_600183.SH,w_600406.SH,w_600900.SH,w_601989.SH,w_601998.SH,w_CASH
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-08,0.09259091783770834,0.05401374526351085,0.14575041947959802,4.805573291104057e-07,5.209782682718587e-07,0.012134119591910327,0.13494839060621533,0.36327502007532814,0.0622737192289938,0.13501266638113782,0
2023-08-09,0.09261199143367163,0.05396780940558501,0.14570586475212285,2.2024404211863182e-07,3.045537721267306e-07,0.01206172876187181,0.13508763975995394,0.3632810725280937,0.06222763535405605,0.1350557332068308,0
2023-08-10,0.09255682324909073,0.054019478472873035,0.1457324357186347,1.232801792158781e-06,1.7427923333139164e-06,0.012087768804295898,0.13505935773881608,0.36325607393630904,0.062234964842427354,0.1350501216434277,0
2023-08-11,0.09266356006352788,0.05396111064175643,0.1457241410380059,1.285277182438739e-07,1.7076917478228192e-07,0.012000100114454463,0.13508934818870497,0.36330136003304253,0.06218049059690952,0.13507959002670536,0
2023-08-14,0.09259176248493473,0.05401651698624296,0.1457779176827037,1.7263191699773071e-06,3.1465648083311673e-06,0.012044318304991792,0.13506225732949506,0.36326411878025633,0.062201059727422965,0.13503717581997435,0
2023-08-15,0.06239799571053383,0.07925166984137663,0.1491346049515448,0.014950692226542356,6.409819334095732e-07,0.008352863135989406,0.09316771302002186,0.36825057531267996,0.16153468020562142,0.06295856461375635,0
2023-08-16,0.06234571682791145,0.0792810953464973,0.14913479724319106,0.014952075805824564,2.462749015718159e-07,0.008408322805457245,0.09317110420347866,0.368205395966024,0.16156456151297538,0.06293668401373877,0
2023-08-17,0.06235996766786871,0.07930557165937256,0.14913790632180132,0.01491746883095113,6.14719631509832e-07,0.008393520986727987,0.09314422469958944,0.3682066089252833,0.1616157680562736,0.06291834813250065,0
2023-08-18,0.06809649520176665,0.07536772880708854,0.14629298671923505,0.016086117148284187,0.0012482167307496478,0.013054713415709573,0.08871672891650517,0.36527709224139365,0.1616976385139959,0.06416228230527167,0
2023-08-21,0.06258335641330152,0.07972211302283858,0.14921777195981153,0.014515348972429717,1.986574740667827e-06,0.008024365346200166,0.09291592314823947,0.36808949005476754,0.1622415057338741,0.06268813877379681,0
2023-08-22,0.06280088925560828,0.08008745401278515,0.14939085339692432,0.013909969174001922,1.7773016175825862e-06,0.0075380174963360904,0.09301818433740958,0.3680303281534495,0.16222119675883243,0.06300133011303508,0
2023-08-23,0.06310132527365032,0.08093936594621133,0.14966923211819588,0.012761961975262161,6.303882026036728e-06,0.006921276947308916,0.09273223969796371,0.36805870262140394,0.1631554885902207,0.06265410294775696,0
2023-08-24,0.06316584312825721,0.08069349238770859,0.1495558624075212,0.01294709346102413,1.0638010259476797e-07,0.006953004305857501,0.0929184337538348,0.3680681490055397,0.1627575324944661,0.06294048267568811,0
2023-08-25,0.06434195582011272,0.08171257313798695,0.15011624137151944,0.011339051497028158,5.067168921537599e-07,0.00529431787222523,0.09264224342251466,0.36822611271724337,0.16293547538091516,0.06339152206356208,0
2023-08-28,0.06433161026394385,0.0816870228194821,0.15011312245829672,0.011352991592848036,1.1010204578865067e-07,0.005296545641431351,0.09265384842503069,0.3682360466632495,0.16293185068951835,0.06339685134415352,0
2023-08-29,0.06433806510576935,0.08170046307060717,0.1501132864795031,0.011342029205628707,1.5026396040365698e-07,0.005293357628702527,0.0926756033468362,0.36821896680200406,0.16288819943612212,0.06342987866086644,0
2023-08-30,0.06434642362549592,0.08170047893741085,0.15011577814891675,0.011341916125688231,1.5462362324744072e-07,0.005287636620133422,0.09266054671214079,0.3682256007455302,0.16290325053962004,0.0634182139214405,0
2023-08-31,0.06438323343583693,0.08168491537799574,0.15015035995331738,0.01133495118795594,2.016267521560872e-07,0.0052167154032496795,0.09272918551671452,0.3682419134315896,0.16275098173355063,0.06350754233303739,0
2023-09-01,0.060653299460574336,0.04679027805955195,0.08099234823871229,4.723527036527996e-08,0.02598357320497327,6.67993346459627e-08,0.151960801889254,0.39505406075230987,0.12017546231919915,0.11839006204082016,0
2023-09-04,0.1043835930646494,0.03137921695167408,0.046821335105015016,2.2502758396651866e-07,0.05191051863188472,1.3419861500872386e-07,0.14821644261650535,0.43868665045243227,0.05353702257247974,0.1250648613791603,0
2023-09-05,0.0644266673098881,0.08164622380814801,0.15012062420730088,0.011360422376963256,3.8719599926129327e-07,0.005223612940100387,0.09267974927791366,0.3682693883891253,0.16278950855050023,0.06348341594406082,0
2023-09-06,0.06442477501440265,0.08163595468205599,0.15011916663011898,0.011361000372663212,1.9597842895578015e-07,0.005227548733145975,0.09271047323785885,0.3682745047129209,0.16272929661077087,0.06351708402763356,0
2023-09-07,0.0761945673751162,0.023300901653220626,0.09662709876061074,7.461335734953214e-09,0.041960223424361856,9.039145664956831e-10,0.14360685326705697,0.40708221678599593,0.11205761267034389,0.0991705176980435,0
2023-09-08,0.06434208622042875,0.08051451866861688,0.149456846557193,0.008937945930062608,7.304953130937135e-07,0.007173484428199289,0.09350731863470675,0.3684741483718908,0.1651977308002607,0.06239518989332814,0
2023-09-11,0.06529531605542684,0.08060840519214327,0.14781014705534115,0.007657598750664155,2.53107126838859e-06,0.007699981575222454,0.09206051099145905,0.36938519010480897,0.1674249511425222,0.06205536806114356,0
2023-09-12,0.07337300897454638,4.4923306230476325e-07,0.12564953579293126,1.479021923311415e-07,0.03906493683805677,2.193207591144928e-08,0.12327467654184224,0.43584696491567954,0.12880593610580224,0.07398432176381109,0
