date,w_000338.SZ,w_002027.SZ,w_002371.SZ,w_600009.SH,w_600029.SH,w_600183.SH,w_600406.SH,w_600900.SH,w_601989.SH,w_601998.SH,w_CASH
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-08,3.855632185262106e-09,0.26851070240904207,0.08411162308615529,5.72534545061661e-10,1.28725914708444e-09,4.0829527121448005e-09,3.349926868074744e-09,1.111711529891127e-09,0.1177017554665573,0.5296759047782283,0
2023-08-09,5.185514218860342e-09,0.26851072402457604,0.0841116305108855,6.019211465890376e-10,1.2241669197683802e-09,3.606467874756427e-09,1.3480511709685742e-08,1.2967145516713978e-09,0.11770176865490577,0.5296758514143363,0
2023-08-10,8.659132285195197e-10,0.268510651292333,0.08411169825185051,8.130575469712576e-11,2.345545138355507e-10,5.267671795139393e-10,1.6772752916630375e-09,2.6376177104711925e-10,0.11770180022994588,0.5296758465762929,0
2023-08-11,1.27109516135556e-10,0.26851065076796204,0.08411170280747635,2.158668848848575e-11,4.662866077633604e-11,6.998070857047975e-11,1.959561742079442e-10,6.309644369104689e-11,0.11770179861115322,0.5296758472890503,0
2023-08-14,2.754739451051899e-10,0.26851065030048726,0.08411170317420398,7.19872530971609e-11,2.289123715202656e-10,2.206603914030245e-10,1.7041110721185519e-09,1.7952400640963115e-10,0.11770179655896783,0.5296758472856719,0
2023-08-15,2.223692152578247e-11,0.2757663222576022,0.08951865689277078,7.849394309432568e-12,2.5377045952198746e-11,1.3735417298545875e-11,3.559129106409142e-11,1.7480288887546915e-11,0.1161750859890845,0.5185399347382722,0
2023-08-16,4.2601129576171256e-10,0.27635170366173956,0.08846369002735062,9.91311458105101e-11,5.812651218895195e-10,3.6603704241919807e-10,7.09718518934396e-10,4.185337973210386e-10,0.11555506742377618,0.5196295362864367,0
2023-08-17,3.993813391545096e-09,0.34695854173902274,0.003183556400579379,4.5704184064834446e-10,1.8197797563068115e-09,1.8165430199623718e-09,6.929077451382436e-09,1.892502166887067e-09,0.09668075290949157,0.5531771320421487,0
2023-08-18,5.002802141816561e-10,0.3465056782648343,3.380733875686374e-10,5.1321021963289775e-11,3.270881568908894e-10,2.1901210952149873e-10,5.880364472725197e-10,2.1551116216212138e-10,0.09369690544156899,0.5597974140542743,0
2023-08-21,2.5328760022222497e-09,0.3465056792072447,1.8290053427016223e-09,1.3976479894945921e-10,1.2899706793325926e-09,1.2866116387449164e-09,1.7055314350381126e-09,8.359428297086409e-10,0.09369695010117494,0.5597973610718776,0
2023-08-22,3.0897822412746425e-10,0.2971520077133067,9.70532140419293e-11,2.3650468107365106e-11,3.137862601472854e-10,9.910022021921869e-11,2.987601916476711e-10,1.7203638343898852e-10,0.07653897334550835,0.6263090176278201,0
2023-08-23,2.772884762759611e-09,0.346505694936688,8.795914396390378e-10,1.4915494478206617e-11,2.2574198074074675e-09,1.0569600542006176e-09,3.603380432565687e-09,1.5567726070574173e-09,0.09369691974206303,0.5597973731793244,0
2023-08-24,8.612625441988184e-11,0.3137072458532863,2.4494331169474945e-11,4.159699897928597e-12,5.549409036396568e-11,3.4220664674554495e-11,1.23025426492082e-10,4.9915185092667234e-11,0.08609417415774115,0.600198579611537,0
2023-08-25,1.2682991020661172e-09,0.2971523143888076,2.6066334830135736e-10,6.108064664280514e-11,9.105980836228722e-10,4.002297562598389e-10,1.5401085877655516e-09,8.32531084850349e-10,0.07653883579472695,0.6263088445429548,0
2023-08-28,2.188469891976367e-09,0.32164175421088925,6.985270034414704e-10,7.728805163418607e-11,2.149973226038908e-09,6.615109697822687e-10,3.6272460190778317e-09,1.5556777909179252e-09,8.552478243484924e-09,0.6783582262779396,0
2023-08-29,4.1216231327787834e-11,0.3154051398140935,1.4204906245368149e-11,2.6751602842909716e-12,2.47097923412861e-11,1.0359475285476072e-11,7.002682545304179e-11,3.375336410631181e-11,0.0681661195798786,0.6164287404090821,0
2023-08-30,1.3870627023632097e-09,0.34650568475215515,3.90195960774246e-10,5.343537481589689e-11,7.247543195737563e-10,3.600496781584045e-10,2.1135071435384596e-09,8.79276561622987e-10,0.09369689635090839,0.5597974129886547,0
2023-08-31,7.686851508048301e-11,0.3465056899323776,3.346116215407667e-11,7.223561797184829e-13,4.4126909837396597e-11,3.016051950684958e-11,2.044598728599564e-10,3.729831469934048e-11,0.09369691404637215,0.5597973955941525,0
2023-09-01,9.618409440046919e-10,0.39580319095449473,6.036212362489238e-10,7.394951477912516e-11,4.0158966687067026e-10,3.1342786298981625e-10,3.964249684695157e-09,9.786961379186359e-10,3.2786936174453934e-08,0.6041967689611939,0
2023-09-04,2.027174456511133e-09,0.39580320065022584,1.0927732169126156e-09,8.680339797389785e-11,1.0622684706752905e-09,6.017022699716831e-10,6.669083751793658e-09,1.9088484359310847e-09,2.2059428068686262e-08,0.604196763841692,0
2023-09-05,2.7126065239156537e-10,0.3516052533837983,1.1241343990294023e-10,6.0920339815799735e-12,8.275692343870456e-11,5.140528037042695e-11,3.268875793797957e-10,1.0469270313733806e-10,0.09487898764517205,0.5535157580155211,0
2023-09-06,1.3919187687298986e-10,0.34247539392076687,3.0420496388003916e-11,1.3473650720227956e-12,2.1692618428432903e-11,1.691013304378426e-11,8.670627615267634e-11,3.013761118861839e-11,1.4483919337508777e-09,0.6575246043044348,0
2023-09-07,8.851297139734772e-09,0.3834425753704436,2.812826336041052e-09,1.1425836210411381e-10,1.2003231329590547e-09,1.6245242453822096e-09,6.785731385954863e-09,2.167370904946897e-09,4.101389820726815e-08,0.6165573600593268,0
