date,w_000338.SZ,w_002027.SZ,w_002371.SZ,w_600009.SH,w_600029.SH,w_600183.SH,w_600406.SH,w_600900.SH,w_601989.SH,w_601998.SH,w_CASH
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-08,8.164240005754944e-11,0.0035000780134742952,0.195682370453172,4.440543544466235e-11,8.427901617135773e-11,8.320853341779959e-11,0.214366222436358,0.4643159326609727,8.748771402612968e-11,0.12213539605499996,0
2023-08-09,1.7256239181387499e-10,0.004446165561505963,0.197325967051374,8.795938801865567e-11,1.7443185459250897e-10,1.648859556561127e-10,0.21038184674096466,0.49234989745947166,1.5628945364853775e-10,0.09549612243055476,0
2023-08-10,2.202820055668454e-10,0.005615279221877858,0.20386656501449063,1.1629118106849973e-10,2.334396986551486e-10,2.1489408161036408e-10,0.21477756272431936,0.5043190659345973,2.0439670522023094e-10,0.0714215261154112,0
2023-08-11,6.524008763400422e-11,0.004745140614762201,0.2046879225448475,3.378118579614901e-11,6.667323612691562e-11,6.115548983258056e-11,0.21487890295200285,0.5027606676029998,6.015994946919418e-11,0.07292736599837785,0
2023-08-14,1.791969669277497e-10,0.003805363386353785,0.2075879632420608,8.693006519482281e-11,1.932625331214948e-10,1.7474007456206213e-10,0.21588165114026195,0.507679951652796,1.5401118952682986e-10,0.06504506979038671,0
2023-08-15,1.9673598458665571e-10,0.004504044547638306,0.22228204022094686,1.0483974541265935e-10,2.158503029293889e-10,1.9712745291947187e-10,0.21745611389115221,0.5269756439362341,1.850109035492723e-10,0.02878215650446411,0
2023-08-16,2.3649085474881586e-10,0.0049899487538655205,0.21145342441718865,1.1672222685609134e-10,2.6093427485913984e-10,2.2305932382547598e-10,0.21311382294534184,0.5704427932047224,2.0871203204153585e-10,9.63296286955264e-09,0
2023-08-17,2.0038668346575498e-10,0.004111439033886062,0.2061045347045285,9.704114992430499e-11,2.162455677777416e-10,1.9363271673718377e-10,0.20682241749648142,0.5735660790271788,1.7780865079684724e-10,0.009395528852810489,0
2023-08-18,8.117838319950757e-10,0.012462383810927319,0.20251456225339126,4.0703430765409123e-10,8.309865839030182e-10,7.270267207191792e-10,0.21014852663694303,0.547080984046109,7.082290734988478e-10,0.027793539767568907,0
2023-08-21,1.6152752489788538e-10,0.019330844504466944,0.199938638718174,7.501370103640431e-11,1.5646587396932942e-10,1.3702029443700814e-10,0.2076910382857046,0.5615885929958421,1.2798164103654517e-10,0.011450884837803436,0
2023-08-22,8.702265013392491e-10,0.014517196946632725,0.19241001674404054,4.038331070204982e-10,7.938844043051443e-10,6.585463567560718e-10,0.2075001486296869,0.5604608008941296,7.073576112604422e-10,0.025111833351662245,0
2023-08-23,6.784783792662519e-11,0.02768163585116427,0.1972134958531079,2.7767866160449012e-11,6.023477148736951e-11,5.4530132514980235e-11,0.21398850834471705,0.5531419659000615,5.470027814955644e-11,0.00797439378586852,0
2023-08-24,1.2105109413666366e-10,0.019732167582401948,0.19437270454936229,5.0060678720808847e-11,1.1581210904175207e-10,1.1129206232399879e-10,0.2144757212044403,0.5714193857590729,1.0718467223300019e-10,2.0399321807626826e-08,0
2023-08-25,5.254559797030534e-10,0.015698963683788356,0.19640105221864368,2.134863388050701e-10,4.576636803614337e-10,4.391427806177382e-10,0.20557027888110568,0.565274573984529,3.81858241159368e-10,0.017055129214326437,0
2023-08-28,7.598452276742939e-10,0.034219639150349715,0.21397299251796684,3.0968292671249513e-10,7.004929836554441e-10,6.18934924935273e-10,0.20805181815115628,0.5353796611223393,4.718150952825962e-10,0.00837588619741684,0
2023-08-29,1.0523632143670324e-10,0.03581048801349954,0.20949062742862423,4.484767279435885e-11,9.382924172751121e-11,9.000991078895663e-11,0.19913948248421418,0.5555593946732075,6.787985119573656e-11,6.99865166384739e-09,0
2023-08-30,5.491744472511778e-10,0.036402139055500236,0.20166725574755376,2.1945958297297997e-10,4.626400565170264e-10,4.4017259119872367e-10,0.206885893528621,0.5315078107082463,3.5608247577590946e-10,0.023536898932549496,0
2023-08-31,5.042478750099098e-11,0.041149902971607824,0.19848745634343218,1.9423852102371834e-11,4.3872074442984526e-11,3.698326473938731e-11,0.2142587731986388,0.5191772185231075,3.187340738253967e-11,0.026926648780636463,0
2023-09-01,7.358669827940416e-10,0.04924041609619443,0.1975821542450459,2.9292404125420254e-10,6.350798659798074e-10,5.960100678476151e-10,0.2145725373208002,0.5386045624557093,4.800193522302506e-10,3.2714234996799365e-07,0
2023-09-04,7.533129341313464e-10,0.05130835800016796,0.19659591913968244,2.894074284020566e-10,6.599673948907721e-10,6.241244448232862e-10,0.2104843198801361,0.5298421792977964,4.807902961544755e-10,0.011769220874614671,0
2023-09-05,9.036924810445514e-10,0.04620770063078523,0.21096729211167434,3.3647703505154487e-10,7.576161669358569e-10,6.802551732899476e-10,0.20977948102356528,0.5018858666263862,5.546197203992918e-10,0.031159656374928332,0
2023-09-06,2.2432410522805984e-10,0.04625641913324243,0.20571460239021222,8.088534995877664e-11,1.7742087185862742e-10,1.6827369957781396e-10,0.21013842447305275,0.4741459099378606,1.3747313756634157e-10,0.06374464327725489,0
2023-09-07,3.0226582864716026e-11,0.044525854532775404,0.19827885526846184,1.0943369944425682e-11,2.4375157308434635e-11,2.4010571620018052e-11,0.21484756215003958,0.5004805842922033,1.7453398018476002e-11,0.0418671436495108,0
