date,w_000338.SZ,w_002027.SZ,w_002371.SZ,w_600009.SH,w_600029.SH,w_600183.SH,w_600406.SH,w_600900.SH,w_601989.SH,w_601998.SH,w_CASH
2023-08-28,2.0402431358727958e-10,0.26222200711931387,1.2213716534742164e-10,6.469476346099878e-11,0.013605097563339694,1.2335964339869057e-10,3.7803570489506394e-10,2.2674837627599759e-10,1.7481830564328294e-09,0.7241728924501635,0
2023-08-29,2.693035057891384e-11,0.26673615910132303,1.7154825492541998e-11,7.91296387285045e-12,6.81335046399498e-11,1.5250140107085402e-11,6.102173358168306e-11,3.211004728112047e-11,0.03885830696069059,0.6944055337094729,0
2023-08-30,1.4429635898655724e-11,0.28345467223269877,7.988910125653975e-12,4.126116147140093e-12,2.7628960755429157e-11,7.470785086487622e-12,2.3054215392196864e-11,1.727609098843553e-11,0.04216215922043642,0.6743831684448901,0
2023-08-31,4.3493555986320746e-10,0.2992524329999905,2.925345755503182e-10,1.4119785605261395e-10,1.6957757005992255e-09,2.335341985633349e-10,9.473672209637161e-10,5.357560399537915e-10,0.05496993937063587,0.6457776233482725,0
2023-09-01,1.3298087701254698e-10,0.37014120744935625,1.2355090492070213e-10,4.1983812660969154e-11,2.5744773280616757e-10,8.455331809269945e-11,4.313361945694916e-10,2.031284885989124e-10,1.939509772467643e-09,0.6298587893361527,0
2023-09-04,4.228225969975167e-11,0.3687272465965004,3.9990071575984955e-11,1.1606141302914173e-11,1.2413471321226038e-10,2.473221556548504e-11,1.5481899143966904e-10,6.084290220149317e-11,2.982707114922838e-10,0.6312727526468216,0
2023-09-05,2.594522040883303e-10,0.3359450505261492,1.9485222065807943e-10,4.837713560705024e-11,8.027393978768121e-10,9.856620318664152e-11,4.005520618497318e-10,2.0644610217123655e-10,8.151320627595074e-09,0.6640549393115448,0
2023-09-06,4.1386443373789606e-10,0.31936286527346014,1.9290235948321841e-10,5.5677485034168806e-11,5.457955512734283e-10,1.214165883209172e-10,5.355496899706837e-10,2.1973755161784865e-10,2.921523093519583e-09,0.6806371297200732,0
2023-09-07,3.090338113341612e-10,0.3466657600290205,2.2646298482038765e-10,3.7383874891230485e-11,2.7000553090928126e-10,1.0338535628804008e-10,2.669657126944476e-10,1.9280619299077014e-10,1.345845986360236e-09,0.6533342372190901,0
2023-09-08,1.28245851740254e-10,0.3295092288393398,0.01312864093532341,1.1762663906878346e-11,7.180316411849974e-11,5.171119649626474e-11,1.4055745190327995e-10,5.7907386251732806e-11,4.460421028367232e-09,0.657362125302928,0
