date,w_000338.SZ,w_002027.SZ,w_002371.SZ,w_600009.SH,w_600029.SH,w_600183.SH,w_600406.SH,w_600900.SH,w_601989.SH,w_601998.SH,w_CASH
2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023-08-08,0.07152731540398222,0.047699643229857605,0.02673018463121817,0.07731537938650755,0.07902499203159782,0.05535672477754853,0.1333035922533693,0.35008635897748697,0.06686964346665722,0.0920861658417746,0
2023-08-09,0.07208191801569658,0.047775578860921174,0.02671274443033691,0.07740406634830559,0.0789654924616237,0.05536202556620345,0.13640627085349527,0.3459022517860197,0.06715961820011396,0.09223003347728372,0
2023-08-10,0.07186237101788348,0.04783205845245678,0.026705417571042347,0.07784802276189073,0.07897817177469389,0.05518589454905412,0.13714558580748262,0.3459208269217255,0.06637083543389677,0.09215081570987384,0
2023-08-11,0.071822839788641,0.04783966607647853,0.026719332868934704,0.07789274169861295,0.0788468744048564,0.05485236424858078,0.13695533772909133,0.3465189044535894,0.06638546785281661,0.0921664708783983,0
2023-08-14,0.07203970233963261,0.04803510501045271,0.026461675510454773,0.07717617881870832,0.07728396394629396,0.05469426120635492,0.13783850393897215,0.3475287136402299,0.06647642721719124,0.09246546837170941,0
2023-08-15,0.07220350889966153,0.047647228955170866,0.04603649130662026,0.07727096626724558,0.07768899726957974,0.05779013960693762,0.09092338240573103,0.3684965760072761,0.06800711715275133,0.09393559212902594,0
2023-08-16,0.09974156039099279,0.049426827636028334,0.04211284307662128,0.0669432163658992,0.059313653531008446,0.08548727592187744,0.13853346271192585,0.2541103896560475,0.11566416437804256,0.08866660633155664,0
2023-08-17,0.10255566626878221,0.049308083710846044,0.04745171267541557,0.060038979921941564,0.053094030961791515,0.07945828440595366,0.15147268597280522,0.25290949342496033,0.11531067814977225,0.08840038450773165,0
2023-08-18,0.10274630080378142,0.04959246875763354,0.0478189009586245,0.05952201958572117,0.05304305259882857,0.07865769434925139,0.15178144051984319,0.25288614511998186,0.11552992618301736,0.08842205112331701,0
2023-08-21,0.10220999368097347,0.049670932017048426,0.04787089091185974,0.05988945473083175,0.05302661592005166,0.0786526862622543,0.15298915830208054,0.2530105542215123,0.11487983763363517,0.0877998763197526,0
2023-08-22,0.10252062465958929,0.049593829210578956,0.049300304579653266,0.05921490171181268,0.05259639572512369,0.07839006028839228,0.15150652014493496,0.25442130332407076,0.11451515213805491,0.08794090821778922,0
2023-08-23,0.10323679520405744,0.05027457786645008,0.04974237223675431,0.05440889116230725,0.05216991222235172,0.07839638627189677,0.1522893104472901,0.25569228795324067,0.11556408194610213,0.08822538468954955,0
2023-08-24,0.10339128402488491,0.05034340994737542,0.049811317354269004,0.0545032765650228,0.052728404245047635,0.0781962891228342,0.15221834327782685,0.25539842997820733,0.11527509736183543,0.08813414812269636,0
2023-08-25,0.1037635020420487,0.05056197592619108,0.04949375437586036,0.05417056613108425,0.05254848942223927,0.07734816772958795,0.15068414371816383,0.2572938747451745,0.11541571251824297,0.08871981339140705,0
2023-08-28,0.10456738204586138,0.05101629593335729,0.048989787281815106,0.05423793323199945,0.052471338588434044,0.07771075657571677,0.15001428335930922,0.2565726276373013,0.11577558375606128,0.0886440115901441,0
2023-08-29,0.10494315590693021,0.05120836932444875,0.0490151592050642,0.05449114745094838,0.05258354219580723,0.07752057801040367,0.15049399084954504,0.2549793097862088,0.1159702759658285,0.08879447130481521,0
2023-08-30,0.07194789004079781,0.03552730588286563,0.034840697230158334,0.07293548476627115,0.07028559917476856,0.06606957759633492,0.13975555877563078,0.30366670748732844,0.09979125895231769,0.10517992009352674,0
2023-08-31,0.10484275570899476,0.05174474249480752,0.04893455112511197,0.05372958678976738,0.051854110502135585,0.07667455959436494,0.1488996082728974,0.2572858887742946,0.11693831884506038,0.08909587789256547,0
2023-09-01,0.10522244693075652,0.051510209735073094,0.04876670448255931,0.05405480107824841,0.05178203240961102,0.0767143160538107,0.14893287737427352,0.2574906347920862,0.11712162850164522,0.08840434864193596,0
2023-09-04,0.10562993507342743,0.051491388906742416,0.04341617727701176,0.05974439898126394,0.0572893311187759,0.08181570230639552,0.13737048722828923,0.25788604999563625,0.11686903076724973,0.0884874983452078,0
2023-09-05,0.10538923120865017,0.05164968987120284,0.04897746000954703,0.05409077568162882,0.05179158561796662,0.0768548768075005,0.14800446333895373,0.2575795760671873,0.11707680418965467,0.08858553720770831,0
2023-09-06,0.10335964467675789,0.051785684317256366,0.049197707730886824,0.0540610003287809,0.05198919585240841,0.07622508563019166,0.14837260543484765,0.25971433977451724,0.1172277521637794,0.0880669840905737,0
2023-09-07,0.10336180959630852,0.05182210428551664,0.049184479034889345,0.053885711999465714,0.051825207404581734,0.07636954221518699,0.14791898353515226,0.26055654051912125,0.11698994469205178,0.08808567671772581,0
2023-09-08,0.10323965617045766,0.05152111354920367,0.04949450866496595,0.05372758630348215,0.051290377401358736,0.07675666835733706,0.14982213930319052,0.25915088246691614,0.11733697698841139,0.08766009079467667,0
2023-09-11,0.07104480318444469,0.03572279335770813,0.03889599870408989,0.07189339468518673,0.06826871436461317,0.0762965097225435,0.12226519137659589,0.31078584501193196,0.10087976105942956,0.10394698853345655,0
2023-09-12,0.10206195151027067,0.05123340537552298,0.04765894729294762,0.05334949732442692,0.0507209676052482,0.07547713596945246,0.15075753867232145,0.26348985802210745,0.11738109374527693,0.08786960448242533,0
