date,0
2023-08-08,0.0025
2023-08-09,2.0036833805349048e-05
2023-08-10,3.0455972564324142e-05
2023-08-11,1.6379254222477247e-05
2023-08-14,2.0396348094761375e-05
2023-08-15,5.3996856850979e-05
2023-08-16,1.857684215003576e-05
2023-08-17,2.2548178869055863e-05
2023-08-18,2.4611296035528948e-05
2023-08-21,3.51412979111046e-05
2023-08-22,3.1359915411822776e-05
2023-08-23,3.670229253406945e-05
2023-08-24,2.895661862403764e-05
2023-08-25,2.076657356758622e-05
2023-08-28,2.232239102032782e-05
2023-08-29,3.8526319077297655e-05
2023-08-30,3.80370249510233e-05
2023-08-31,1.6750696958941075e-05
2023-09-01,2.3525003731836477e-05
2023-09-04,3.3717329696668806e-05
2023-09-05,1.9716563085879284e-05
2023-09-06,3.091201302002123e-05
2023-09-07,2.667976482536506e-05
2023-09-08,1.7280559944961546e-05
2023-09-11,2.3334173623406305e-05
2023-09-12,1.1804529956391946e-05
2023-09-13,2.284292248631928e-05
2023-09-14,3.1777071663692915e-05
2023-09-15,1.640686338939039e-05
2023-09-18,2.236902560063179e-05
2023-09-19,1.7948447866566636e-05
2023-09-20,2.1604714235588867e-05
2023-09-21,1.1433917244562387e-05
2023-09-22,2.160015177636171e-05
2023-09-25,1.4489435964472296e-05
2023-09-26,2.064614097348684e-05
2023-09-27,1.8103010962297607e-05
2023-09-28,3.5975216841655675e-05
2023-10-09,3.0311902584389503e-05
2023-10-10,3.143048805875487e-05
2023-10-11,2.4303251155818295e-05
2023-10-12,2.4413186465462796e-05
2023-10-13,3.5035049699775924e-05
2023-10-16,2.6983378885467382e-05
2023-10-17,1.9317953427615658e-05
2023-10-18,1.5769313253660364e-05
2023-10-19,3.155299996618e-05
2023-10-20,2.655312585235825e-05
2023-10-23,2.9410476247252146e-05
2023-10-24,3.271822289224596e-05
2023-10-25,4.781788443351851e-05
2023-10-26,3.2176629942251396e-05
2023-10-27,3.98665960785197e-05
2023-10-30,3.8945317958217834e-05
2023-10-31,1.4626029526568531e-05
2023-11-01,2.9749973666523685e-05
2023-11-02,1.887898078705031e-05
2023-11-03,2.70238434733297e-05
2023-11-06,3.0311804616494182e-05
2023-11-07,1.0548115198568583e-05
2023-11-08,3.6365813524119985e-05
2023-11-09,1.4404462467331875e-05
2023-11-10,1.5314399530710933e-05
2023-11-13,3.2785361039166586e-05
2023-11-14,4.644407457995544e-05
2023-11-15,3.183792903835771e-05
2023-11-16,9.100512170252588e-05
2023-11-17,1.786571823177669e-05
2023-11-20,2.9678619624520786e-05
2023-11-21,2.337497332649832e-05
2023-11-22,2.0948294069598716e-05
2023-11-23,2.0416622009335334e-05
2023-11-24,1.4623451549570927e-05
2023-11-27,1.7845485999188026e-05
2023-11-28,3.830438461130285e-05
2023-11-29,2.2403601984138897e-05
2023-11-30,5.190612027894448e-05
2023-12-01,3.6021541300867397e-05
2023-12-04,2.1492887077906343e-05
2023-12-05,3.1269190185817915e-05
2023-12-06,1.053694053396892e-05
2023-12-07,2.2917629742627844e-05
2023-12-08,2.1481184648220118e-05
2023-12-11,1.770724529057341e-05
2023-12-12,2.6752056193863687e-05
2023-12-13,3.493169770079234e-05
2023-12-14,6.505219959457596e-05
2023-12-15,1.970011781858433e-05
2023-12-18,2.5846048789077148e-05
2023-12-19,3.1732456298626915e-05
2023-12-20,4.332578512725144e-05
2023-12-21,2.5179987476725356e-05
2023-12-22,3.0011289131163694e-05
2023-12-25,1.2881318186641136e-05
2023-12-26,2.03032517823799e-05
2023-12-27,2.906023282581171e-05
2023-12-28,3.914281613777524e-05
2023-12-29,2.542202517248529e-05
2024-01-02,1.6015726292979946e-05
2024-01-03,2.1248624828014185e-05
2024-01-04,2.890358414183801e-05
2024-01-05,2.6592468726155707e-05
2024-01-08,1.9681323457570177e-05
2024-01-09,2.8220598323327983e-05
2024-01-10,1.4470365165998034e-05
2024-01-11,3.654282306488e-05
2024-01-12,2.849583883133583e-05
2024-01-15,2.9074432005644287e-05
2024-01-16,3.197978632019014e-05
2024-01-17,1.3872735896038393e-05
2024-01-18,3.710285079240098e-05
2024-01-19,2.863842651790464e-05
2024-01-22,3.755399366761423e-05
2024-01-23,1.588838250376857e-05
2024-01-24,5.471470254934732e-05
2024-01-25,3.3995861223873116e-05
2024-01-26,6.092791534594001e-05
2024-01-29,5.465900573822763e-05
2024-01-30,3.622694180025081e-05
2024-01-31,4.967095297480805e-05
2024-02-01,4.132479191655377e-05
2024-02-02,2.4160589130049827e-05
2024-02-05,5.2320305627796306e-05
2024-02-06,6.537077893977366e-05
2024-02-07,1.7457345260529987e-05
2024-02-08,6.345143741672114e-05
2024-02-19,2.5607187032626427e-05
2024-02-20,0.0
